"KmeansGroup" "FoldChangeQ95" "SmExp1" "SmExp2" "SmExp3" "SmExp4" "SmExp5" "SmExp6" "SmExp7" "SmExp8" "SmExp9" "SmExp10" "SmExp11" "SmExp12" "SmExp13" "SmExp14" "SmExp15" "SmExp16" "SmExp17" "SmExp18" "SmExp19" "SmExp20" "SmExp21" "SmExp22" "SmExp23" "SmExp24" "SmExp25" "SmExp26" "SmExp27" "SmExp28" "SmExp29" "SmExp30" "SmExp31" "SmExp32" "SmExp33" "SmExp34" "SmExp35" "SmExp36" "SmExp37" "SmExp38" "SmExp39" "SmExp40" "SmExp41" "SmExp42" "SmExp43" "SmExp44" "SmExp45" "SmExp46" "SmExp47" "SmExp48" "SmExp49" "SmExp50"
"Nr2f2" 1 1.43475581501772 -0.105594542784803 1.02921166010874 2.26746657357435 0.54286916849715 0.315927596929003 0.580823929743371 0.575445960062593 0.302616025076341 0.418848101498992 1.09127806721894 2.48662036932149 1.99943613676099 3.02584044064607 0.217845694741632 0.749846461940982 0.141321206602765 -0.306969965403457 0.311244145879397 -0.372884355677731 -0.771951589680289 -0.33587327965952 -0.550158993455321 0.430833449628626 -1.29627553929447 0.292941429843487 -0.267709401749346 -0.0376921001081015 -0.515271916551623 -0.197273796651976 -0.533037940485394 -0.0672296561059025 -0.14817820780426 -0.52511338587039 -0.680889153237467 -0.330407322223846 -0.515784060042646 -0.477195464250057 -0.686079938964199 -0.216135006613951 -0.714778600980093 -0.635345226781362 -1.03935677621926 -0.832200280210618 -0.823089682285193 -1.70774063593355 0.878733992029231 -1.76321642686341 -1.02736035600174 -0.142365057837035 -1.47074756539486
"Myc" 1 2.01452319903215 0.56431043944665 1.95236688887023 0.990491830987683 1.2571981152513 1.52112595335717 1.69512572292114 2.19885487087785 1.91433801912999 2.0653783618919 2.17438319838305 1.15822155318662 1.35677295829497 0.51836581671503 -0.323851009408033 -0.116673255049426 -0.518717068634705 -0.540142721230382 -0.417069666051074 -0.428320591963495 -0.428474277236579 -0.453504182404624 -0.451568894025193 -0.404227211479803 -0.741329447561513 -0.617504374481392 -0.439805821353105 -0.631518834551962 -0.648368777107462 -0.563295913566983 -0.577595952516963 -0.562274738676776 -0.519544936133144 -0.615027401247377 -0.56498614735935 -0.44490680609262 -0.681662821302743 -0.741329447561513 -0.741329447561513 -0.741329447561513 -0.741329447561513 -0.741329447561513 -0.671514635287442 -0.657704462045906 -0.574065049233658 -0.741329447561513 -0.741329447561513 -0.741329447561513 -0.703934947065347 -0.492231964550293 -0.660999440236279
"Fzd2" 1 1.74243704591844 0.672794129560725 0.489113030470992 0.353250456870536 -0.077469775765957 -0.59677936016599 0.168438974509947 1.15797523722186 0.520933497770584 1.82988825762904 2.63259655344351 2.12905186977995 1.81884467375571 2.14657219268774 1.08226489993105 -0.0519635459909486 -0.0361132213190667 -0.601419783371962 0.529719067318568 -0.368999266423895 -0.68549451774344 -0.164436072451418 0.127574188556595 1.01204423346133 -0.267226370858743 -0.158744309606757 -0.180045957969621 -0.451050672718081 -0.491053487831892 -0.543670790991564 -0.556039612668091 0.225935428174779 -0.512893741897542 -0.53606337298145 -0.489062006208414 -0.0854608638890758 -0.187126597974482 -0.15056290022814 0.308095092564461 -0.949059754443786 -1.18734914656512 -0.742038785825982 0.254383763335636 0.0432819553510247 -1.35687645597392 -1.0900181245929 -1.71166301509148 -0.674398512905534 -1.54377711183565 -1.16868840430772 -1.62964900771387
"Cxcl5" 1 2.033643746118 0.616305778934062 0.599156646071167 1.91847005161799 1.48580056751016 2.58729852269204 2.12787676889073 1.54336766857197 1.43469163559285 2.46392486198561 1.44217329993527 0.619053274061626 1.50566302702052 0.667190685476307 -0.14285910333786 -0.308945625278034 -0.540421784177165 -0.556192401949626 -0.564393062304366 -0.568191418132358 -0.573755296973917 -0.599465130456351 -0.49287722324248 -0.316808708179534 -0.608011049669225 -0.608011049669225 -0.608011049669225 -0.608011049669225 -0.608011049669225 -0.608011049669225 -0.598561538249509 -0.601472195151423 -0.608011049669225 -0.593975353005401 -0.602443551648114 -0.608011049669225 -0.608011049669225 -0.608011049669225 -0.608011049669225 -0.608011049669225 -0.608011049669225 -0.608011049669225 -0.608011049669225 -0.608011049669225 -0.608011049669225 -0.608011049669225 -0.608011049669225 -0.608011049669225 -0.608011049669225 -0.608011049669225 -0.608011049669225
"Gm26771" 1 1.7640638145454 0.41264443344944 0.78873386874463 0.39364207509934 0.712493477857832 0.952588085888039 0.635947734320757 0.775524069049144 1.29286067348401 1.1745292904782 0.988612123612425 2.14959365723201 3.33341907809997 2.32548973178942 0.393150661688196 0.830482796779924 -0.0586697259702816 -0.142151973700899 0.132825758529211 0.0142354634389339 -0.25940338381874 0.70108528719786 0.806737247269372 0.455312743049176 -0.631292331979268 -0.58041657163078 -0.665547996466606 -0.545822978383576 -0.598862004980137 -0.7295184474944 -0.623084692383098 -0.662715286870682 -0.661528686544055 -0.669294621681058 -0.6889544998478 -0.689145542878595 -0.786875827355685 -0.664545847548509 -0.883007214580365 -0.883007214580365 -0.883007214580365 -0.883007214580365 -0.883007214580365 -0.846977325555137 -0.844223340416204 -0.883007214580365 -0.883007214580365 -0.883007214580365 -0.883007214580365 -0.854868840294128 -0.883007214580365
"Srm" 1 1.5933570647499 0.280462651726361 0.92421726778869 0.846400824395168 1.18919577428553 0.777398703517891 1.85448777223697 1.91308086205817 2.12412827324913 1.92299843758054 2.03899832471452 1.402081918989 1.59210332785687 0.81270633415004 0.528815997037617 0.0280127912025369 -0.304502284288379 -0.720862606773041 -0.274649396013673 -0.0168058402095162 -0.310386679765741 0.259017073878897 0.109444398934711 0.0975417483245226 -0.668441149241876 -0.561901519080456 0.0172316404094781 0.18175369353159 -0.130662155278769 -0.222432575209993 -0.0629585621887995 -0.688805750343093 -0.555050036112622 -0.832116095166531 -0.583583348498499 -0.568447565710562 -0.58653986354197 -1.11024713933007 -1.02920716337743 -0.643607090983093 -0.522757693414054 -0.450425644052434 -0.967206401798657 -0.831583614333919 -1.34576664771799 -1.30034258219673 -1.59247018799279 -0.273064488949168 -1.11368902107729 -0.998025546995396 -1.2268962309756
"Gm10269" 1 1.84532637831899 0.0912952034425728 0.0941945429002291 -0.0094702378677217 -0.0263703748590001 0.0210395119904242 0.0789147366807524 0.182559898811981 0.305473204006094 0.820542841726319 0.114050526147841 1.9095038487315 2.51892815637303 2.23140931997619 2.93862407217899 0.977854882257939 0.758606258306563 1.18175097755237 0.673912040193141 1.58071765080439 1.03147460099393 -0.43439543050765 -0.131118513730463 -0.0336251542548301 -0.95503873460318 -0.453492683329353 -0.700879462515763 -0.831482527629549 -0.790624821541212 -0.830065607595162 -0.761401318077716 -0.79658305125407 -0.862476611780364 -0.79313178260989 -0.64181332833193 -0.660770639196831 -0.555765657523645 -0.700394562741027 -0.647629987602683 -0.653604773185943 0.441199497009334 -0.916755116250795 -0.623950439866143 -0.614558374612305 -0.677224060812582 -0.480842654038146 -1.17606713389702 -0.558115411678701 -0.949639730885579 -0.616633136184057 -0.913456829439278
"Usf1" 1 0.310923875402917 0.808761520904546 1.06930810279667 0.669012287000341 0.672658248912341 1.29546204785208 1.57085275115332 1.05071901441047 1.63396415382003 2.22796399662957 1.74524444563174 1.20046311931219 1.27444293163534 0.230012660908742 -0.0218480478464729 -0.445969627019563 -1.04818592264068 -1.27313305176848 -0.93718547448342 -1.23494661687719 -1.57645683424396 -0.780237237607085 -0.541534550183108 -0.459138960123792 0.885229013262469 0.362539749466455 -0.349086121750525 -0.0896024284591856 -0.467956276976235 -0.183151088698368 -0.700647126558143 -0.142561659103996 -0.756848550933503 -0.937123725854013 -0.408359512210795 -0.556883255073748 -0.254326668839302 -0.455739123607389 -0.063110327536313 1.0354982307882 -0.60249125727369 0.333547101649254 -0.696088467750802 -0.729670104882423 -1.25567758297218 0.892363035768792 -2.60911324518538 1.67177301919844 -0.591910516422163 -0.523475004455722 -0.248280939166282
"Vax2os" 1 1.34033560022742 -0.211256490118746 -1.0519253656255 -0.330288158512002 -0.385789076546831 1.51302842734454 0.520549248087338 0.304047688047418 0.362618033819614 2.68250419705047 0.0203089728004677 0.800128268273291 1.86401626460161 0.493942941791605 1.51588763266423 1.2691959234307 -0.195791129828951 -0.582608637449713 0.442312333268978 0.0694958985352735 -0.0446129924040511 0.51715100680901 2.02975141260359 0.921976726328579 -0.953576872868898 -1.34608959872612 -0.394555813231294 -0.255974056498893 -0.665322894926235 -0.00303836700035911 -0.311120491425204 -0.572951956147254 -0.399041032000698 -0.313421348638392 -0.710702209754234 -1.06315795454426 -0.783492373707071 -0.796593335503683 -1.10375957269739 -0.0921137372460211 -1.81311092208257 -0.939204479393608 -1.4225903145203 -0.871964961413748 0.125640171854403 -0.730791887431742 -1.81311092208257 0.626181443318979 0.367850458071357 0.726428560361498 1.64460574303595
"Plxna3" 1 1.80263088763899 -0.641291375136343 -0.125580113190373 1.66830788354545 -0.139710279231515 1.78506277200338 0.333082304508128 0.556931015147216 1.1857453941175 2.13218766368099 0.765833947883308 1.554966258021 0.372805314119763 1.81700480043176 0.830032607551185 0.749417592953701 -0.149785820995317 0.0459007143664966 0.0137416983578372 0.947189139552169 -0.260867661291088 -0.292554150259765 0.423397350914043 -0.097849065479881 2.1807655834521 -1.35879287761717 0.158293227894662 -0.546361133035706 -0.151166280428312 -0.561384535548141 -0.376540231768108 0.281264272803263 -0.746979372670831 -0.436241535308112 -0.752734832478162 -0.717784535676806 -0.728366645544607 -0.781611025798632 -1.35879287761717 -1.35879287761717 0.130447894553034 -1.35879287761717 -1.35879287761717 -0.662462681182785 -0.385656703210262 -1.35879287761717 -1.35879287761717 0.670619886498923 -1.12931690083336 -0.154604287804304 -1.05522889980229
"Dach2" 1 1.91877268059088 1.27002560625445 0.443165659808006 0.352490777705601 -0.504241990867893 0.083848003104985 0.159282112982652 0.537720029483973 1.27332403285246 -0.0909701227554741 1.31665773558758 1.51760925243736 2.41999128322996 2.24699730362558 -0.441416739601284 0.117802621848837 -0.116138215600499 -0.904028317977971 0.481809737641301 -0.099716110162564 -0.168802868311093 -0.215314277536722 -0.300334279407222 0.13797242458138 -0.955292632868171 -0.955292632868171 -0.370135359081026 -0.437835776540266 -0.43369100608469 -0.386221014464661 -0.312102153430922 -0.511941623893189 -0.248283004698986 -0.441110327899657 -0.326982039863479 -0.203430140716966 -0.403442157929855 -0.124319296029599 -0.16598347354761 -0.955292632868171 -0.955292632868171 -0.955292632868171 -0.955292632868171 -0.721594999247708 -0.839411577120183 -0.955292632868171 -0.955292632868171 0.346325067928047 -0.955292632868171 3.69657887178817 -0.955292632868171
"Vav3" 1 1.85593132120902 1.04868871836093 1.12251692109846 1.06383811660344 0.85544690969067 -0.424982891852057 0.273353894897041 1.06285658934164 1.20287951193935 0.355348271049609 0.639820593645114 2.23165718458491 2.065486609013 2.98250631883054 0.0203448536825532 -0.120399946056958 0.111559056792386 -0.434018739164878 -0.187527103953098 0.0579629765356742 -0.170875689604742 -0.0446630853184681 -0.0272540695825439 -0.411645179844493 0.0227415775925233 -1.12127204658953 -0.494567339667985 0.00763357436647664 0.00753314930415315 0.180969750842457 -0.386448530959471 -0.226343260304654 -0.501270912681412 -0.522355093143048 -0.761668802690535 -0.872033251168636 -0.701080645423985 -1.12127204658953 -0.718059191611074 -1.12127204658953 -1.12127204658953 -1.12127204658953 -0.902009097185554 -1.00933303044809 -0.991142744024323 -1.12127204658953 -1.12127204658953 1.59980819167082 -1.12127204658953 0.942927546968655 -0.833956660617212
"Pxmp2" 1 1.69726591522717 0.724100956504862 0.126239616501078 0.265960796717649 0.248049529257653 1.24406900272785 0.803903436733773 1.53589533014978 1.82929639392686 1.39499757819754 1.52119479451463 2.28635749715653 2.8010506154004 1.37557503469429 1.27532798244189 0.271247923750849 -0.489734931875237 -0.167726345564073 0.537523852573391 -0.488659662115324 -0.20395136689206 -0.0316319826289415 0.0445970378504666 0.247903286638644 -1.12195923643979 -0.473700739325148 -0.314511267288201 0.214948399540677 -0.769886207310673 -0.765334871357962 -0.817197431674396 -0.39564686660991 -0.578363988590432 -0.0847778640166116 -0.475878025214531 -0.681559572056713 -0.326806545749031 -0.658793604406902 -0.0887563846965202 -1.12195923643979 -1.12195923643979 -0.510253079247807 -0.921219104979759 -1.12195923643979 -0.817417376745424 -1.12195923643979 -1.12195923643979 -1.12195923643979 -1.01058781083369 -0.792674508416502 -0.726720787831624
"Abcb10" 1 1.58267386673615 0.385690307043967 0.406101275867481 -0.983255428427339 1.62870003900946 0.729398214047342 1.13836172102754 0.748424775959397 0.57525443494528 1.9707114426274 -0.008914071056908 0.93580109796669 2.80279392357346 2.61918737738479 0.585230539218411 -1.12817103432395 -0.0474183830584142 -1.02108042814038 -0.846568691679095 -0.279311791739855 -0.469655035512508 0.0239501988885323 -0.312057335727852 -0.531261712921885 0.607312823345783 -0.715167860169482 -0.0112149954605749 -0.549565054374764 -0.341988544587598 -0.416403609013993 -0.531741221948453 -0.584438412010724 -0.58939101559003 -1.18338534729586 -0.765898743315965 -0.37254998001862 -0.633808101429418 -1.46086843200307 -1.29296670075829 -0.132741706683664 -0.552004785002174 0.752657053397409 -0.406210232108648 -0.347189235235323 1.03173230929773 -1.6194450972061 -1.6194450972061 0.192533182639128 0.947605734489546 0.280759657235617 -0.19076189069408
"Pnpo" 1 1.62137862537051 1.33040389181332 1.30401713032235 0.617539278340023 0.333891795070138 3.68294540146074 1.10884842719194 1.48239512684237 1.08981365237648 1.16793446334213 1.73509239689354 1.14910079507851 0.714265736142188 0.926838352669502 -0.018872553858547 -0.55439261212893 -0.386323280988459 -0.851981702921896 -0.571001498662305 -0.548649963522892 -0.506991350279644 -0.130211050108529 -0.307986070695871 -0.519748756849491 -1.09339364592298 -0.569806562647522 -0.489143376394859 -0.117932881895792 -0.512600193126398 -0.518187282386946 0.0127514250935552 -0.761462483317803 -0.727308811086706 -0.280529234325996 -0.258482189949964 -0.504004325678003 -0.291311036695852 -0.864739860863468 -0.630886471153196 -1.09339364592298 -1.09339364592298 -0.817928457087969 -0.742151109160231 -0.270383986697089 -0.601425925560893 -1.09339364592298 -1.09339364592298 1.86734644739005 -0.596302914247671 -0.109699353040194 -0.617149420449289
"Plcxd3" 1 1.82044754433767 0.774266922468783 0.696809830779341 2.95385686856439 0.955929141792113 1.61746392276509 1.20355592986278 1.27639240894015 1.45693710455446 1.98652505289705 2.17968588460445 1.35166132155697 1.19515581006464 0.466191684501163 -0.0476796118472213 -0.259273403595868 -0.503514869574464 -0.540142513820166 -0.480859097237189 -0.578167599923381 -0.645098880619962 -0.599441071445147 -0.687133708535378 -0.302956328634652 -0.708787951266924 -0.708787951266924 -0.672047165999424 -0.626690908738328 -0.618331876169679 -0.633473937849936 -0.572738184402131 -0.658131090871606 -0.708787951266924 -0.654778289192913 -0.676729579663619 -0.499587983512646 -0.643515346221392 -0.615321756365252 -0.708787951266924 -0.708787951266924 -0.708787951266924 -0.708787951266924 -0.484080109437888 -0.708787951266924 -0.708787951266924 -0.708787951266924 -0.708787951266924 -0.708787951266924 -0.660023054942296 1.5322126287484 -0.301920272633825
"Phldb2" 1 1.43241645526856 1.03532822660316 1.33807137560622 0.843986639266985 0.457841272418955 1.17541262902098 1.41680998653043 0.947505397576508 1.44453879262933 0.927469196415019 1.07728347272921 2.21288692092321 2.34959429534571 1.41760026516096 0.762100624995146 1.12676149223456 -0.164729257365764 -0.520317220864765 -0.273963195925814 -0.266742190567978 -0.397852227439827 -0.106059717773324 -0.00304042376186054 0.194223309776989 -1.1695977997966 -0.357957639727482 -0.522284029697352 -0.483868132448071 0.0405879901547259 -0.37817421078148 -0.499131056680576 -0.366198297703092 -0.642606031297651 -0.673466486485681 -0.685089297728232 -0.350282436063452 -0.663554173387227 -0.85649319941748 -1.1695977997966 -1.1695977997966 1.0730780188808 0.585265698772912 -1.12133010738515 -1.02562242770194 -1.1695977997966 -1.1695977997966 -1.1695977997966 -1.1695977997966 -1.1695977997966 -1.0404599820614 -1.10275791967194
"Cd59a" 1 1.29735960708792 1.54331790714651 1.1601637528129 1.27882130754392 0.0581558171567546 0.504136965350188 -0.00956784631418652 0.412814822734726 0.661928734476414 0.806174559973485 0.463905911204611 1.16508559115057 2.28999426937385 2.41539573162862 0.0366418209250449 -1.14040134198832 -0.860696614462848 -0.806782523096654 -0.636788784232179 -0.600776611657402 -0.638441804584955 -0.00428363365633986 -0.0409900563764376 -0.138346133520794 -0.712184339295756 -1.31301709567076 -0.241709305151212 0.0111693989486107 0.15365602590334 -0.11297546807558 0.00567227086655506 -0.608139792369747 -0.456701202692297 -0.343194757102962 -0.114393729865726 -0.434827478171605 -0.079940417007365 -1.0053566856277 -1.19278582296827 -1.66784789571658 1.97608038673477 0.481798142669442 1.76341242851802 0.951867507128497 -0.173185105607453 -0.398565393929698 -1.98535155862424 -0.293920637869313 -0.939220593840589 -1.01175366236124 -1.47540666749653
